track_id,track_name,artist,genre,danceability,energy,loudness,tempo,valence,duration_ms,popularity,streams,country,subscription_plan,payment_method,revenue_usd
218,Song_218,Artist_113,Rock,0.391,0.367,-21.42,184.56,0.599,302419,4,681646,India,Free,PayPal,0.0
219,Song_219,Artist_2,Pop,0.819,0.958,-19.94,140.96,0.521,181475,27,271473,Spain,Free,Credit Card,0.0
220,Song_220,Artist_130,Jazz,0.564,0.311,-23.32,193.09,0.755,128143,98,537040,USA,Free,Debit Card,0.0
221,Song_221,Artist_54,Indie,0.608,0.279,-4.76,80.74,0.076,209472,58,1690305,France,Free,Credit Card,0.0
222,Song_222,Artist_87,Electronic,0.429,0.288,-13.33,199.1,0.753,222132,3,864016,France,Free,Debit Card,0.0
223,Song_223,Artist_129,Latin,0.336,0.647,-16.27,150.2,0.519,207005,50,565391,UK,Free,Debit Card,0.0
224,Song_224,Artist_147,Classical,0.264,0.809,-13.23,139.45,0.383,168538,96,1301613,France,Free,PayPal,0.0
225,Song_225,Artist_126,Indie,0.736,0.486,-11.18,132.14,0.919,183795,26,1427592,France,Free,Credit Card,0.0
226,Song_226,Artist_130,Latin,0.347,0.963,-4.72,63.31,0.194,223041,18,712439,Spain,Premium,Apple Pay,6.91
227,Song_227,Artist_53,Jazz,0.718,0.539,-21.07,191.55,0.537,202159,7,327423,Canada,Premium,Credit Card,11.98
228,Song_228,Artist_172,Electronic,0.493,0.317,-18.5,150.16,0.339,243796,45,1522399,Japan,Free,Apple Pay,0.0
229,Song_229,Artist_160,Latin,0.512,0.563,-3.53,72.83,0.525,197166,13,1263301,Japan,Premium,Google Pay,10.76
230,Song_230,Artist_198,Latin,0.552,0.73,-16.83,62.93,0.547,268311,6,838435,Spain,Premium,Debit Card,8.11
231,Song_231,Artist_160,Classical,0.476,0.849,-24.5,67.11,0.131,278312,35,1056096,India,Free,Credit Card,0.0
232,Song_232,Artist_68,Country,0.275,0.558,-21.75,145.32,0.645,221542,95,846129,Australia,Premium,Debit Card,6.02
233,Song_233,Artist_183,Electronic,0.432,0.663,-24.42,145.96,0.621,120553,53,1811826,Germany,Premium,Credit Card,5.97
234,Song_234,Artist_184,Indie,0.698,0.409,-3.22,129.95,0.743,275590,68,1644691,USA,Premium,Google Pay,11.03
235,Song_235,Artist_123,Jazz,0.699,0.704,-18.86,102.95,0.132,228381,42,1002941,France,Premium,Credit Card,8.37
236,Song_236,Artist_145,Electronic,0.415,0.969,-4.68,134.44,0.318,133612,4,16106,India,Premium,Google Pay,6.09
237,Song_237,Artist_38,Pop,0.545,0.238,-3.09,132.28,0.635,196673,60,778637,Germany,Free,Debit Card,0.0
238,Song_238,Artist_24,Country,0.345,0.891,-11.8,62.72,0.173,184459,45,692455,India,Free,PayPal,0.0
239,Song_239,Artist_69,Pop,0.358,0.639,-24.27,99.55,0.66,145804,72,1737359,Canada,Free,Apple Pay,0.0
240,Song_240,Artist_116,Jazz,0.217,0.397,-23.2,67.45,0.103,161154,75,652222,Japan,Free,Debit Card,0.0
241,Song_241,Artist_98,Classical,0.873,0.945,-14.41,186.02,0.351,291178,66,1121236,USA,Free,PayPal,0.0
242,Song_242,Artist_198,Classical,0.358,0.577,-16.06,161.53,0.812,230183,82,1259615,Japan,Free,Debit Card,0.0
243,Song_243,Artist_139,Jazz,0.371,0.459,-11.66,199.46,0.747,306218,82,838650,France,Free,Debit Card,0.0
244,Song_244,Artist_144,Rock,0.41,0.342,-15.35,102.3,0.63,260689,22,571151,Japan,Free,Credit Card,0.0
245,Song_245,Artist_97,Jazz,0.296,0.391,-4.45,182.99,0.833,266470,12,1295132,Australia,Free,Google Pay,0.0
246,Song_246,Artist_124,Country,0.679,0.85,-13.24,144.43,0.688,122693,81,1148126,India,Premium,Google Pay,5.02
247,Song_247,Artist_187,Hip-Hop,0.256,0.679,-9.74,123.44,0.517,150971,51,219316,Spain,Free,Credit Card,0.0
248,Song_248,Artist_70,Classical,0.301,0.912,-5.28,91.16,0.932,246633,17,860555,UK,Free,Credit Card,0.0
249,Song_249,Artist_93,R&B,0.684,0.381,-21.77,163.37,0.675,318579,36,725034,Japan,Free,Debit Card,0.0
250,Song_250,Artist_3,Country,0.455,0.294,-19.95,186.58,0.591,305626,93,1426749,Japan,Premium,Google Pay,7.15
251,Song_251,Artist_148,Country,0.731,0.205,-22.64,92.94,0.418,200078,49,1539392,Spain,Premium,Debit Card,7.26
252,Song_252,Artist_187,Country,0.618,0.596,-21.93,84.55,0.862,194227,16,834427,Brazil,Free,PayPal,0.0
253,Song_253,Artist_164,Latin,0.392,0.979,-13.72,157.47,0.316,198990,75,1306499,Canada,Free,PayPal,0.0
254,Song_254,Artist_147,Country,0.688,0.742,-17.93,196.78,0.058,206034,44,1274528,UK,Premium,Credit Card,5.09
255,Song_255,Artist_90,Classical,0.287,0.441,-15.69,164.99,0.227,205567,22,265578,Brazil,Premium,Google Pay,8.63
256,Song_256,Artist_195,Hip-Hop,0.602,0.884,-3.39,99.84,0.149,160677,94,1951037,Canada,Free,PayPal,0.0
257,Song_257,Artist_147,Hip-Hop,0.528,0.81,-21.55,118.79,0.337,188402,8,148563,Brazil,Premium,Google Pay,6.64
258,Song_258,Artist_148,Country,0.401,0.212,-13.1,113.8,0.793,300910,18,1810060,Germany,Free,Google Pay,0.0
259,Song_259,Artist_96,Pop,0.653,0.837,-22.82,179.29,0.636,218104,80,1824352,Australia,Free,Apple Pay,0.0
260,Song_260,Artist_199,Classical,0.854,0.434,-17.99,167.99,0.202,318675,84,677837,UK,Premium,PayPal,6.22
261,Song_261,Artist_52,Classical,0.949,0.317,-13.39,142.46,0.76,142291,72,1046075,USA,Free,PayPal,0.0
262,Song_262,Artist_161,Electronic,0.656,0.377,-4.17,98.49,0.504,148497,94,47381,UK,Premium,Debit Card,10.29
263,Song_263,Artist_168,Indie,0.504,0.565,-16.39,191.32,0.511,235135,38,453356,Germany,Free,Debit Card,0.0
264,Song_264,Artist_128,Rock,0.369,0.531,-23.57,151.46,0.376,151969,29,1284178,USA,Premium,Google Pay,8.81
265,Song_265,Artist_39,Rock,0.393,0.425,-16.46,195.87,0.828,293156,77,205410,Spain,Free,Credit Card,0.0
266,Song_266,Artist_82,Pop,0.56,0.334,-21.79,141.22,0.336,267749,81,1193520,USA,Free,Debit Card,0.0
267,Song_267,Artist_104,Rock,0.475,0.795,-19.94,174.97,0.135,150245,81,1125828,Brazil,Free,Debit Card,0.0
268,Song_268,Artist_129,Electronic,0.885,0.972,-11.4,173.83,0.322,173312,73,707896,Australia,Free,Google Pay,0.0
269,Song_269,Artist_11,Jazz,0.476,0.807,-23.52,107.23,0.694,286386,2,422323,Spain,Free,PayPal,0.0
270,Song_270,Artist_185,Rock,0.48,0.431,-14.78,194.96,0.642,128267,59,1453344,Spain,Free,Debit Card,0.0
271,Song_271,Artist_178,Classical,0.488,0.391,-11.59,63.07,0.219,159812,42,276609,Australia,Free,Credit Card,0.0
272,Song_272,Artist_151,Jazz,0.827,0.37,-15.72,167.62,0.151,254847,88,1317640,Canada,Premium,Google Pay,3.11
273,Song_273,Artist_159,Rock,0.688,0.307,-24.58,195.18,0.645,245562,21,449291,Canada,Premium,PayPal,7.67
274,Song_274,Artist_42,Classical,0.661,0.63,-3.32,107.45,0.659,196924,2,923972,Spain,Free,Apple Pay,0.0
275,Song_275,Artist_99,Classical,0.451,0.672,-16.92,150.74,0.38,314150,5,999165,UK,Free,Credit Card,0.0
276,Song_276,Artist_7,Country,0.813,0.75,-7.87,138.71,0.809,145875,17,604901,India,Premium,PayPal,7.13
277,Song_277,Artist_144,Hip-Hop,0.229,0.731,-17.84,166.61,0.93,215803,24,290361,Canada,Premium,Google Pay,11.06
278,Song_278,Artist_90,Pop,0.853,0.428,-14.55,181.26,0.235,167589,8,1352184,Australia,Free,Apple Pay,0.0
279,Song_279,Artist_112,Electronic,0.585,0.458,-16.45,144.43,0.569,123534,30,830739,France,Free,Credit Card,0.0
280,Song_280,Artist_60,Latin,0.499,0.732,-17.46,174.23,0.055,318661,50,1117851,Australia,Premium,Debit Card,7.09
281,Song_281,Artist_113,Indie,0.573,0.473,-24.52,103.72,0.692,290952,22,1234623,Brazil,Free,Debit Card,0.0
282,Song_282,Artist_2,Rock,0.701,0.366,-17.08,92.0,0.423,269155,59,473597,Spain,Free,Credit Card,0.0
283,Song_283,Artist_129,Rock,0.21,0.492,-5.43,120.29,0.224,181807,24,652499,Canada,Premium,Debit Card,3.13
284,Song_284,Artist_48,Jazz,0.854,0.412,-9.81,154.88,0.727,171670,26,712552,Japan,Free,Google Pay,0.0
285,Song_285,Artist_140,Jazz,0.535,0.269,-21.8,86.21,0.78,195465,61,1369274,UK,Free,Credit Card,0.0
286,Song_286,Artist_197,Indie,0.457,0.848,-11.99,155.25,0.15,174720,8,1008901,Canada,Premium,Credit Card,10.33
287,Song_287,Artist_37,Rock,0.304,0.865,-5.37,115.17,0.087,293962,12,798094,Germany,Free,Debit Card,0.0
288,Song_288,Artist_160,R&B,0.53,0.371,-9.6,171.38,0.351,290672,14,907958,Brazil,Premium,Credit Card,4.58
289,Song_289,Artist_9,Electronic,0.572,0.251,-21.73,65.16,0.613,292401,30,1779157,Brazil,Premium,Apple Pay,8.13
290,Song_290,Artist_99,Rock,0.503,0.776,-5.91,153.52,0.764,217619,55,1460193,USA,Free,Credit Card,0.0
291,Song_291,Artist_147,Hip-Hop,0.709,0.365,-18.37,150.98,0.541,123739,99,921994,Japan,Premium,Debit Card,9.46
292,Song_292,Artist_48,Indie,0.516,0.507,-15.01,191.73,0.573,271829,61,1691436,Brazil,Free,Debit Card,0.0
293,Song_293,Artist_131,R&B,0.921,0.25,-13.42,159.87,0.77,153107,62,986854,Japan,Premium,Debit Card,9.61
294,Song_294,Artist_148,Electronic,0.649,0.376,-6.29,171.48,0.526,253934,31,437165,Spain,Free,Debit Card,0.0
295,Song_295,Artist_152,Rock,0.806,0.818,-4.5,186.64,0.6,202533,92,1555776,Australia,Free,Google Pay,0.0
296,Song_296,Artist_54,Latin,0.282,0.827,-4.55,154.51,0.515,137487,27,1304050,Australia,Premium,Debit Card,8.0
297,Song_297,Artist_120,Country,0.498,0.362,-24.83,100.62,0.842,148353,1,1939226,India,Premium,Apple Pay,7.31
298,Song_298,Artist_161,Hip-Hop,0.453,0.462,-4.72,181.77,0.262,128984,41,735549,Spain,Free,Credit Card,0.0
299,Song_299,Artist_152,Latin,0.627,0.305,-23.8,164.66,0.288,143130,14,1945954,Spain,Premium,PayPal,8.72
300,Song_300,Artist_116,Jazz,0.846,0.258,-19.15,119.42,0.165,193794,74,1966601,Japan,Free,PayPal,0.0
301,Song_301,Artist_75,Jazz,0.259,0.974,-13.67,159.47,0.788,288351,50,158304,France,Premium,Google Pay,8.11
302,Song_302,Artist_113,Rock,0.254,0.711,-14.44,181.48,0.421,160080,42,1041107,Canada,Premium,PayPal,3.12
303,Song_303,Artist_200,Jazz,0.838,0.623,-11.7,196.59,0.363,132839,71,224926,Spain,Premium,Debit Card,11.44
304,Song_304,Artist_164,Hip-Hop,0.36,0.797,-14.45,193.33,0.933,305629,40,640565,Canada,Premium,PayPal,3.34
305,Song_305,Artist_166,Electronic,0.702,0.855,-4.44,105.55,0.884,218874,14,697954,India,Premium,Apple Pay,11.62
306,Song_306,Artist_104,Classical,0.607,0.829,-19.71,119.04,0.925,161499,91,1405872,Canada,Premium,Debit Card,11.72
307,Song_307,Artist_84,Pop,0.825,0.213,-18.97,75.34,0.178,250094,11,129787,UK,Premium,PayPal,7.74
308,Song_308,Artist_112,Indie,0.294,0.346,-4.74,94.66,0.852,256428,63,91319,UK,Free,Debit Card,0.0
309,Song_309,Artist_99,Electronic,0.297,0.711,-23.31,183.54,0.346,202036,49,1199265,France,Free,Google Pay,0.0
310,Song_310,Artist_153,Classical,0.618,0.493,-11.59,110.52,0.061,195926,37,944056,Australia,Premium,Apple Pay,4.46
311,Song_311,Artist_93,R&B,0.91,0.966,-10.0,146.88,0.402,149778,10,814072,France,Premium,Credit Card,5.14
312,Song_312,Artist_146,Hip-Hop,0.511,0.719,-13.88,153.24,0.508,225528,54,1460489,Brazil,Free,Debit Card,0.0
313,Song_313,Artist_128,Latin,0.445,0.946,-9.73,169.46,0.147,183192,7,222161,Germany,Premium,Apple Pay,9.69
314,Song_314,Artist_110,Classical,0.655,0.357,-21.2,85.59,0.534,303255,81,275685,Australia,Premium,Google Pay,6.59
315,Song_315,Artist_82,Hip-Hop,0.898,0.874,-6.24,102.67,0.788,205376,12,18354,Spain,Free,Google Pay,0.0
316,Song_316,Artist_194,Country,0.828,0.451,-21.92,122.77,0.39,248219,55,431690,France,Free,Apple Pay,0.0
317,Song_317,Artist_54,Latin,0.947,0.972,-16.18,111.08,0.367,149980,36,1416613,USA,Free,PayPal,0.0
318,Song_318,Artist_163,Jazz,0.217,0.323,-23.34,197.61,0.355,286891,7,1098633,Germany,Free,Apple Pay,0.0
319,Song_319,Artist_189,Jazz,0.285,0.603,-13.01,176.89,0.881,134065,24,884683,Germany,Premium,PayPal,8.15
320,Song_320,Artist_169,Latin,0.657,0.818,-10.27,127.16,0.094,245361,34,305583,Japan,Free,PayPal,0.0
321,Song_321,Artist_161,R&B,0.815,0.537,-4.29,183.1,0.451,130559,65,534650,India,Premium,Apple Pay,8.47
322,Song_322,Artist_68,R&B,0.414,0.565,-8.73,108.67,0.288,244514,29,14171,Germany,Free,Google Pay,0.0
323,Song_323,Artist_33,R&B,0.379,0.969,-13.1,170.02,0.854,193969,26,594009,Spain,Free,Credit Card,0.0
324,Song_324,Artist_142,Classical,0.79,0.532,-4.48,91.31,0.136,259728,74,639333,USA,Free,Credit Card,0.0
325,Song_325,Artist_21,Indie,0.242,0.671,-14.47,168.13,0.42,163210,65,551263,UK,Premium,Apple Pay,10.39
326,Song_326,Artist_48,Classical,0.477,0.243,-12.65,123.9,0.416,313060,45,516030,France,Free,Debit Card,0.0
327,Song_327,Artist_148,Rock,0.579,0.857,-11.89,75.05,0.85,151477,17,1897953,Spain,Premium,Apple Pay,10.17
328,Song_328,Artist_128,Pop,0.62,0.706,-15.98,98.26,0.244,226111,36,520489,France,Free,Credit Card,0.0
329,Song_329,Artist_136,Latin,0.746,0.515,-6.55,116.32,0.63,149529,73,773423,USA,Free,Apple Pay,0.0
330,Song_330,Artist_135,Electronic,0.466,0.213,-20.93,164.9,0.171,138262,63,578884,France,Free,Google Pay,0.0
331,Song_331,Artist_195,Pop,0.66,0.662,-12.79,70.22,0.909,185087,23,82065,Canada,Free,Credit Card,0.0
332,Song_332,Artist_145,Country,0.639,0.21,-9.11,152.34,0.584,288721,93,1088794,USA,Free,Credit Card,0.0
333,Song_333,Artist_128,Classical,0.611,0.201,-5.11,160.24,0.614,304860,66,1066158,USA,Premium,Credit Card,4.43
334,Song_334,Artist_33,Classical,0.68,0.681,-5.55,151.55,0.44,171686,82,1937560,UK,Free,Google Pay,0.0
335,Song_335,Artist_176,Hip-Hop,0.395,0.347,-13.81,166.49,0.358,293937,92,2147,Canada,Free,Credit Card,0.0
336,Song_336,Artist_187,Pop,0.263,0.35,-10.85,84.94,0.241,287649,42,186500,Germany,Free,Debit Card,0.0
337,Song_337,Artist_115,Hip-Hop,0.289,0.71,-16.33,142.19,0.594,194299,71,106054,Germany,Free,Credit Card,0.0
338,Song_338,Artist_119,Electronic,0.368,0.242,-14.7,191.76,0.909,315399,75,1147141,Canada,Premium,Apple Pay,9.16
339,Song_339,Artist_22,Hip-Hop,0.575,0.444,-5.06,145.51,0.374,311124,71,595530,Spain,Free,Debit Card,0.0
340,Song_340,Artist_158,Pop,0.83,0.317,-4.52,145.59,0.845,233044,43,227200,USA,Free,PayPal,0.0
341,Song_341,Artist_38,Latin,0.726,0.653,-5.3,163.1,0.184,156409,88,883542,UK,Premium,Credit Card,8.81
342,Song_342,Artist_109,Country,0.792,0.716,-21.96,106.65,0.893,279152,55,922539,Australia,Free,PayPal,0.0
343,Song_343,Artist_51,Classical,0.463,0.762,-6.3,158.07,0.365,279267,56,1229656,Australia,Free,PayPal,0.0
344,Song_344,Artist_182,Electronic,0.503,0.399,-4.14,188.27,0.392,317264,79,1076434,Canada,Free,Google Pay,0.0
345,Song_345,Artist_8,Classical,0.495,0.27,-17.05,61.53,0.467,266681,31,862885,Canada,Premium,Apple Pay,8.4
346,Song_346,Artist_27,Rock,0.344,0.261,-13.59,181.82,0.696,139535,83,1468685,Australia,Premium,Apple Pay,8.52
347,Song_347,Artist_27,Country,0.246,0.532,-7.86,90.61,0.698,243828,56,227064,UK,Free,PayPal,0.0
348,Song_348,Artist_21,Indie,0.643,0.938,-12.63,123.83,0.482,255182,74,1802033,UK,Free,Google Pay,0.0
349,Song_349,Artist_30,Hip-Hop,0.942,0.37,-3.14,179.33,0.521,229518,48,988008,USA,Free,Debit Card,0.0
350,Song_350,Artist_97,Jazz,0.325,0.4,-14.97,175.35,0.077,258279,52,471033,Canada,Premium,Credit Card,3.62
351,Song_351,Artist_28,Pop,0.235,0.279,-9.29,184.87,0.324,313616,72,1349542,Canada,Premium,Debit Card,9.99
352,Song_352,Artist_111,Classical,0.785,0.672,-7.56,191.66,0.361,168637,1,1821050,Canada,Free,Credit Card,0.0
353,Song_353,Artist_192,Hip-Hop,0.389,0.73,-14.13,122.6,0.553,284146,2,421220,UK,Free,PayPal,0.0
354,Song_354,Artist_197,Electronic,0.822,0.701,-6.15,151.89,0.552,292736,93,248601,France,Free,Google Pay,0.0
355,Song_355,Artist_61,Classical,0.728,0.872,-12.98,114.67,0.689,194405,42,1007711,India,Premium,Google Pay,8.5
356,Song_356,Artist_48,Indie,0.909,0.579,-15.94,109.1,0.695,163872,74,1087207,USA,Premium,Apple Pay,10.1
357,Song_357,Artist_147,Country,0.507,0.305,-22.63,120.42,0.262,132185,9,670791,USA,Premium,Apple Pay,8.43
358,Song_358,Artist_4,Country,0.696,0.426,-16.34,164.03,0.743,226706,31,1946397,Spain,Free,Debit Card,0.0
359,Song_359,Artist_35,Classical,0.549,0.717,-8.85,130.2,0.068,271950,96,1186822,India,Premium,Apple Pay,5.06
360,Song_360,Artist_192,Electronic,0.673,0.678,-4.73,173.97,0.695,121396,2,85064,Australia,Free,Credit Card,0.0
361,Song_361,Artist_49,Country,0.537,0.614,-19.46,164.33,0.142,123460,24,1993149,Japan,Free,Google Pay,0.0
362,Song_362,Artist_17,Country,0.341,0.733,-17.18,62.87,0.707,222657,43,1410728,France,Free,Google Pay,0.0
363,Song_363,Artist_172,Indie,0.581,0.697,-21.61,148.23,0.524,302386,70,1911504,UK,Premium,PayPal,10.28
364,Song_364,Artist_158,Pop,0.596,0.887,-9.8,121.12,0.444,296461,72,100373,UK,Free,PayPal,0.0
365,Song_365,Artist_46,Electronic,0.808,0.657,-3.88,123.93,0.672,127676,89,1946378,Germany,Free,Debit Card,0.0
366,Song_366,Artist_117,Electronic,0.752,0.807,-10.9,174.57,0.083,157312,43,1076435,UK,Premium,PayPal,9.29
367,Song_367,Artist_6,Latin,0.698,0.394,-11.42,136.67,0.251,254220,51,1745432,Brazil,Premium,Credit Card,10.76
368,Song_368,Artist_99,Latin,0.285,0.729,-12.82,183.99,0.605,263344,89,482616,Japan,Premium,Apple Pay,10.29
369,Song_369,Artist_124,Country,0.74,0.904,-23.05,159.79,0.812,317435,46,1302153,France,Free,Apple Pay,0.0
370,Song_370,Artist_37,Jazz,0.575,0.501,-8.95,137.4,0.393,122655,75,1252612,UK,Premium,Debit Card,6.48
371,Song_371,Artist_24,Latin,0.871,0.808,-11.75,165.64,0.283,294177,99,1825901,Spain,Premium,Apple Pay,9.9
372,Song_372,Artist_93,Country,0.89,0.765,-10.45,65.37,0.517,175863,1,75496,USA,Premium,Google Pay,7.36
373,Song_373,Artist_46,R&B,0.241,0.246,-5.23,63.79,0.61,181045,87,835230,UK,Premium,Apple Pay,6.64
374,Song_374,Artist_181,Rock,0.815,0.654,-7.75,71.67,0.428,165517,67,835074,France,Free,PayPal,0.0
375,Song_375,Artist_95,Rock,0.228,0.302,-7.82,121.26,0.839,194227,1,1880691,Brazil,Free,Google Pay,0.0
376,Song_376,Artist_99,Electronic,0.475,0.955,-4.6,92.96,0.521,294710,63,1582315,USA,Premium,PayPal,10.78
377,Song_377,Artist_188,Jazz,0.607,0.833,-3.22,197.8,0.082,194789,76,1269214,Germany,Premium,PayPal,5.9
378,Song_378,Artist_116,Indie,0.311,0.286,-12.21,135.92,0.251,174322,62,1023543,Australia,Free,Debit Card,0.0
379,Song_379,Artist_191,Pop,0.76,0.295,-22.6,152.74,0.456,221800,61,194715,Brazil,Free,Debit Card,0.0
380,Song_380,Artist_160,Latin,0.206,0.664,-14.9,99.03,0.678,240782,40,577383,UK,Premium,Google Pay,7.53
381,Song_381,Artist_161,R&B,0.326,0.469,-7.67,105.05,0.248,255294,95,49394,Spain,Premium,Apple Pay,10.37
382,Song_382,Artist_67,Country,0.636,0.227,-24.39,106.96,0.929,171141,29,223771,USA,Premium,Credit Card,4.65
383,Song_383,Artist_128,Jazz,0.736,0.622,-23.75,157.82,0.337,130716,35,1015781,USA,Premium,Apple Pay,9.79
384,Song_384,Artist_18,Electronic,0.887,0.503,-23.52,126.32,0.529,180644,92,1008699,Japan,Free,Google Pay,0.0
385,Song_385,Artist_25,Latin,0.729,0.279,-8.92,132.48,0.067,245650,85,1529217,Brazil,Premium,Credit Card,11.41
386,Song_386,Artist_54,Jazz,0.704,0.825,-13.97,142.88,0.846,208499,11,1972355,Spain,Premium,PayPal,7.92
387,Song_387,Artist_58,Latin,0.496,0.914,-16.88,167.63,0.76,252454,90,774609,Canada,Premium,PayPal,3.37
388,Song_388,Artist_67,Pop,0.201,0.79,-22.68,72.65,0.226,313297,11,548143,Brazil,Premium,Credit Card,11.19
389,Song_389,Artist_104,Pop,0.29,0.841,-8.89,168.76,0.89,315419,63,895567,Canada,Premium,PayPal,11.32
390,Song_390,Artist_174,Indie,0.601,0.369,-17.94,138.85,0.334,255239,69,1264961,Canada,Free,Apple Pay,0.0
391,Song_391,Artist_24,Rock,0.706,0.406,-19.16,153.67,0.673,237323,56,1044354,Spain,Free,Debit Card,0.0
392,Song_392,Artist_114,Hip-Hop,0.513,0.363,-10.65,105.86,0.787,223849,7,547912,Spain,Premium,Apple Pay,7.01
393,Song_393,Artist_32,Hip-Hop,0.748,0.797,-12.7,117.31,0.717,309445,51,1560164,Brazil,Free,PayPal,0.0
394,Song_394,Artist_175,Latin,0.591,0.939,-17.03,92.36,0.876,201117,95,412830,Germany,Free,Debit Card,0.0
395,Song_395,Artist_86,Indie,0.256,0.759,-10.89,197.1,0.828,211730,39,897326,USA,Premium,Apple Pay,3.2
396,Song_396,Artist_151,Hip-Hop,0.344,0.888,-19.03,129.58,0.945,299793,42,848413,Canada,Free,PayPal,0.0
397,Song_397,Artist_194,Electronic,0.83,0.698,-7.51,199.45,0.214,279895,72,452373,France,Free,Apple Pay,0.0
398,Song_398,Artist_127,Hip-Hop,0.744,0.502,-19.95,128.57,0.324,180972,53,938635,France,Free,PayPal,0.0
399,Song_399,Artist_155,Classical,0.871,0.532,-21.51,90.77,0.623,194963,91,1771367,USA,Premium,Google Pay,7.99
400,Song_400,Artist_130,Country,0.288,0.259,-7.79,131.04,0.71,174534,21,566908,Canada,Premium,Credit Card,10.48
401,Song_401,Artist_17,Indie,0.943,0.225,-9.43,65.54,0.531,287823,30,1955736,Australia,Free,PayPal,0.0
402,Song_402,Artist_104,Electronic,0.357,0.742,-20.98,186.67,0.117,236093,78,1060617,India,Premium,Apple Pay,10.1
403,Song_403,Artist_161,Jazz,0.209,0.542,-22.44,174.6,0.807,144121,1,339297,USA,Free,PayPal,0.0
404,Song_404,Artist_137,Electronic,0.948,0.631,-6.56,161.61,0.915,191736,24,1640510,France,Free,PayPal,0.0
405,Song_405,Artist_43,Rock,0.411,0.635,-7.91,145.38,0.415,273198,6,905865,Germany,Free,Apple Pay,0.0
406,Song_406,Artist_176,Jazz,0.701,0.416,-17.8,141.18,0.252,181581,6,1255534,Brazil,Premium,Apple Pay,6.75
407,Song_407,Artist_39,R&B,0.333,0.571,-10.52,199.54,0.067,146123,69,1248321,UK,Premium,Debit Card,9.94
408,Song_408,Artist_170,Country,0.635,0.567,-22.27,98.92,0.264,171036,62,1342927,France,Free,PayPal,0.0
409,Song_409,Artist_26,Country,0.878,0.503,-13.84,169.16,0.68,250062,35,1849115,USA,Premium,Google Pay,6.95
410,Song_410,Artist_99,Country,0.44,0.84,-24.59,141.4,0.87,198855,79,1444632,Germany,Free,Credit Card,0.0
411,Song_411,Artist_50,Country,0.703,0.552,-16.38,196.62,0.134,266662,35,641886,Australia,Premium,PayPal,10.93
412,Song_412,Artist_153,Latin,0.341,0.671,-23.35,175.89,0.548,297337,48,160312,France,Free,Apple Pay,0.0
413,Song_413,Artist_152,Country,0.669,0.899,-14.55,199.79,0.676,305396,72,1683270,France,Premium,Debit Card,5.87
414,Song_414,Artist_13,Country,0.452,0.876,-15.72,142.37,0.299,318792,43,34510,France,Premium,PayPal,11.77
415,Song_415,Artist_60,Country,0.358,0.895,-15.22,88.64,0.563,142701,35,1839168,Brazil,Premium,Google Pay,5.5
416,Song_416,Artist_135,Indie,0.435,0.411,-24.0,130.52,0.694,161178,5,510220,Japan,Free,Apple Pay,0.0
417,Song_417,Artist_57,Latin,0.334,0.227,-17.04,159.56,0.804,225734,31,1611173,India,Free,Google Pay,0.0
418,Song_418,Artist_36,Pop,0.876,0.404,-8.36,168.41,0.457,157118,31,57718,Japan,Premium,Google Pay,7.96
419,Song_419,Artist_173,Electronic,0.498,0.417,-16.88,60.07,0.723,145387,8,958953,France,Free,Credit Card,0.0
420,Song_420,Artist_20,Electronic,0.384,0.909,-9.27,130.7,0.322,177613,6,1505650,Australia,Premium,Credit Card,4.99
421,Song_421,Artist_65,Jazz,0.536,0.706,-16.87,92.93,0.242,166666,87,810823,France,Free,PayPal,0.0
422,Song_422,Artist_8,Indie,0.44,0.264,-15.69,182.49,0.219,290207,53,479941,Canada,Free,Credit Card,0.0
423,Song_423,Artist_144,Classical,0.758,0.306,-12.59,81.41,0.373,149554,80,1009656,Spain,Premium,PayPal,11.04
424,Song_424,Artist_142,Electronic,0.928,0.321,-4.08,153.3,0.082,239387,44,15295,Canada,Free,PayPal,0.0
425,Song_425,Artist_115,Hip-Hop,0.529,0.692,-22.61,97.25,0.305,162146,49,1024916,Brazil,Premium,Apple Pay,9.22
426,Song_426,Artist_143,Classical,0.846,0.774,-24.28,109.92,0.637,220037,8,1682015,Canada,Premium,Apple Pay,3.31
427,Song_427,Artist_92,Country,0.624,0.871,-11.62,191.68,0.633,264060,64,834468,Japan,Premium,Debit Card,7.99
